,date_x,symbol,marketcapname_x,sector_x,date_y,marketcapname_y,sector_y,cumulative_sum
0,2024-09-25,BAJFINANCE,Largecap,Finance,,,,
1,2024-09-25,BALRAMCHIN,Midcap,FMCG,2025-03-19,Midcap,FMCG,2.0
2,2024-09-25,BLUESTARCO,Largecap,FMCG,2025-03-03,Largecap,FMCG,1.0
3,2024-09-25,KCP,Smallcap,Industrials,,,,
4,2024-09-25,CESC,Largecap,Miscellaneous,,,,
5,2024-09-25,SUNDARMFIN,Largecap,Finance,,,,
6,2024-09-25,ORISSAMINE,Smallcap,Industrials,2025-04-21,Smallcap,Industrials,2.0
7,2024-09-25,HINDPETRO,Largecap,Industrials,2025-05-05,Largecap,Industrials,1.0
8,2024-09-25,TITAN,Largecap,Miscellaneous,,,,
9,2024-09-25,DCW,Smallcap,Oils,,,,
10,2024-09-25,ELECTCAST,Midcap,Industrials,2025-05-19,Midcap,Industrials,2.0
11,2024-09-25,EPL,Midcap,Services,2025-05-12,Midcap,Services,1.0
12,2024-09-25,ESTER,Smallcap,Services,,,,
13,2024-09-25,UFLEX,Smallcap,Services,,,,
14,2024-09-25,GODFRYPHLP,Largecap,FMCG,,,,
15,2024-09-25,GODREJIND,Largecap,Industrials,,,,
16,2024-09-25,GHCL,Midcap,Industrials,,,,
17,2024-09-25,GFLLIMITED,Smallcap,Finance,,,,
18,2024-09-25,HDFCBANK,Largecap,Bank,,,,
19,2024-09-25,HEROMOTOCO,Largecap,Auto,2025-05-15,Largecap,Auto,1.0
20,2024-09-25,HFCL,Midcap,Telecom,2025-05-12,Midcap,Telecom,1.0
21,2024-09-25,HSCL,Largecap,Industrials,,,,
22,2024-09-25,INFY,Largecap,I.T,,,,
23,2024-09-25,KAJARIACER,Midcap,Industrials,,,,
24,2024-09-25,TRENT,Largecap,FMCG,,,,
25,2024-09-25,LUPIN,Largecap,Pharmaceuticals,,,,
26,2024-09-25,MFSL,Largecap,Finance,,,,
27,2024-09-25,CENTENKA,Smallcap,Textiles,,,,
28,2024-09-25,MOREPENLAB,Smallcap,Pharmaceuticals,2025-04-24,Smallcap,Pharmaceuticals,2.0
29,2024-09-25,PEL,Largecap,Finance,2025-05-07,Largecap,Finance,1.0
30,2024-09-25,NIITLTD,Smallcap,I.T,2025-04-23,Smallcap,I.T,1.0
31,2024-09-25,OSWALAGRO,Smallcap,Services,2025-04-17,Smallcap,Services,2.0
32,2024-09-25,PIXTRANS,Smallcap,FMCG,,,,
33,2024-09-25,SURYAROSNI,Midcap,Metals,,,,
34,2024-09-25,PRIMESECU,Smallcap,Finance,,,,
35,2024-09-25,PRSMJOHNSN,Midcap,Industrials,2025-05-15,Midcap,Industrials,1.0
36,2024-09-25,RELINFRA,Midcap,Realty,2025-03-26,Midcap,Realty,2.0
37,2024-09-25,THERMAX,Largecap,FMCG,2025-04-24,Largecap,FMCG,1.0
38,2024-09-25,TORNTPHARM,Largecap,Pharmaceuticals,,,,
39,2024-09-25,UNIENTER,Smallcap,Services,,,,
40,2024-09-25,BBOX,Midcap,I.T,,,,
41,2024-09-25,ESCORTS,Largecap,Auto,,,,
42,2024-09-25,M&M,Largecap,Auto,,,,
43,2024-09-25,VOLTAS,Largecap,FMCG,,,,
44,2024-09-25,DEEPAKFERT,Midcap,Industrials,,,,
45,2024-09-25,EXCELINDUS,Smallcap,Industrials,,,,
46,2024-09-25,GRWRHITECH,Midcap,Services,,,,
47,2024-09-25,HINDUNILVR,Largecap,FMCG,,,,
48,2024-09-25,ASIANPAINT,Largecap,Industrials,,,,
49,2024-09-25,BRITANNIA,Largecap,FMCG,,,,
50,2024-09-25,COLPAL,Largecap,FMCG,,,,
51,2024-09-25,INDHOTEL,Largecap,Services,,,,
52,2024-09-25,ITC,Largecap,FMCG,,,,
53,2024-09-25,SHAILY,Midcap,FMCG,,,,
54,2024-09-25,BBTC,Midcap,Auto,,,,
55,2024-09-25,GREAVESCOT,Midcap,FMCG,2025-04-30,Midcap,FMCG,1.0
56,2024-09-25,MARATHON,Smallcap,Realty,,,,
57,2024-09-25,RUBYMILLS,Smallcap,Textiles,,,,
58,2024-09-25,NELCO,Smallcap,Telecom,2025-03-24,Smallcap,Telecom,1.0
59,2024-09-25,INDIANHUME,Smallcap,Realty,2025-03-20,Smallcap,Realty,1.0
60,2024-09-25,CHOLAHLDNG,Largecap,Finance,2025-04-08,Largecap,Finance,1.0
61,2024-09-25,GABRIEL,Midcap,Auto,2025-03-18,Midcap,Auto,2.0
62,2024-09-25,RANEHOLDIN,Smallcap,Finance,2025-04-16,Smallcap,Finance,1.0
63,2024-09-25,GENESYS,Smallcap,I.T,,,,
64,2024-09-25,ARIHANTSUP,Smallcap,Realty,,,,
65,2024-09-25,BLISSGVS,Smallcap,Pharmaceuticals,,,,
66,2024-09-25,PCBL,Midcap,Industrials,,,,
67,2024-09-25,UNICHEMLAB,Smallcap,Pharmaceuticals,,,,
68,2024-09-25,ALKYLAMINE,Midcap,Industrials,,,,
69,2024-09-25,ASALCBR,Smallcap,FMCG,,,,
70,2024-09-25,JAGSNPHARM,Smallcap,Pharmaceuticals,,,,
71,2024-09-25,GILLETTE,Largecap,FMCG,,,,
72,2024-09-25,VIPIND,Midcap,FMCG,,,,
73,2024-09-25,APOLLOHOSP,Largecap,Pharmaceuticals,,,,
74,2024-09-25,GUFICBIO,Smallcap,Pharmaceuticals,2025-04-24,Smallcap,Pharmaceuticals,1.0
75,2024-09-25,BERGEPAINT,Largecap,Industrials,,,,
76,2024-09-25,GRAPHITE,Midcap,FMCG,2025-03-25,Midcap,FMCG,2.0
77,2024-09-25,ITDCEM,Midcap,Realty,2025-05-14,Midcap,Realty,1.0
78,2024-09-25,GARFIBRES,Midcap,Textiles,,,,
79,2024-09-25,SATINDLTD,Smallcap,Metals,,,,
80,2024-09-25,SHRIRAMFIN,Largecap,Finance,,,,
81,2024-09-25,CHOLAFIN,Largecap,Finance,,,,
82,2024-09-25,VLSFINANCE,Smallcap,Finance,2025-04-21,Smallcap,Finance,1.0
83,2024-09-25,MONARCH,Smallcap,Services,,,,
84,2024-09-25,MANYAVAR,Midcap,FMCG,,,,
85,2024-09-25,VERANDA,Smallcap,Services,2025-04-21,Smallcap,Services,2.0
86,2024-09-25,LLOYDSME,Largecap,Industrials,,,,
87,2024-09-25,SEQUENT,Smallcap,Pharmaceuticals,2025-05-05,Smallcap,Pharmaceuticals,1.0
88,2024-09-25,RAINBOW,Midcap,Pharmaceuticals,,,,
89,2024-09-25,STEELCAS,Smallcap,Industrials,2025-04-11,Smallcap,Industrials,1.0
90,2024-09-25,HIMATSEIDE,Smallcap,Textiles,2025-05-07,Smallcap,Textiles,1.0
91,2024-09-25,GANECOS,Smallcap,Textiles,,,,
92,2024-09-25,PREMIERPOL,Smallcap,FMCG,,,,
93,2024-09-25,ASAHIINDIA,Midcap,Industrials,2025-04-22,Midcap,Industrials,1.0
94,2024-09-25,ANANTRAJ,Midcap,Realty,,,,
95,2024-09-25,ARROWGREEN,Smallcap,FMCG,,,,
96,2024-09-25,SUBROS,Smallcap,Auto,,,,
97,2024-09-25,MOTHERSON,Largecap,Auto,2025-04-15,Largecap,Auto,1.0
98,2024-09-25,HAVELLS,Largecap,FMCG,,,,
99,2024-09-25,SYMPHONY,Midcap,FMCG,2025-05-08,Midcap,FMCG,1.0
100,2024-09-25,WEBELSOLAR,Midcap,FMCG,,,,
101,2024-09-25,BIKAJI,Midcap,FMCG,,,,
102,2024-09-25,PVP,Smallcap,Realty,2025-04-11,Smallcap,Realty,1.0
103,2024-09-25,KAYNES,Largecap,FMCG,,,,
104,2024-09-25,HNDFDS,Midcap,FMCG,2025-05-20,Midcap,FMCG,1.0
105,2024-09-25,INOXGREEN,Midcap,Miscellaneous,2025-05-20,Midcap,Miscellaneous,3.0
106,2024-09-25,KFINTECH,Midcap,Financial Services,2025-04-17,Midcap,Financial Services,1.0
107,2024-09-25,ELIN,Smallcap,FMCG,,,,
108,2024-09-25,HERITGFOOD,Smallcap,FMCG,,,,
109,2024-09-25,CCL,Midcap,FMCG,2025-05-06,Midcap,FMCG,1.0
110,2024-09-25,WINDMACHIN,Smallcap,FMCG,,,,
111,2024-09-25,RAMRAT,Smallcap,Metals,,,,
112,2024-09-25,SAFARI,Midcap,FMCG,,,,
113,2024-09-25,AVALON,Midcap,FMCG,,,,
114,2024-09-25,JMFINANCIL,Midcap,Finance,,,,
115,2024-09-25,LINDEINDIA,Largecap,Industrials,,,,
116,2024-09-25,MANKIND,Largecap,Pharmaceuticals,,,,
117,2024-09-25,PIIND,Largecap,Industrials,2025-04-11,Largecap,Industrials,1.0
118,2024-09-25,DVL,Smallcap,Services,,,,
119,2024-09-25,KABRAEXTRU,Smallcap,FMCG,,,,
120,2024-09-25,NETWEB,Midcap,I.T,2025-05-05,Midcap,I.T,1.0
121,2024-09-25,WANBURY,Smallcap,Pharmaceuticals,2025-05-16,Smallcap,Pharmaceuticals,2.0
122,2024-09-25,SHRIPISTON,Midcap,Auto,2025-05-08,Midcap,Auto,1.0
123,2024-09-25,KOPRAN,Smallcap,Pharmaceuticals,2025-03-21,Smallcap,Pharmaceuticals,2.0
124,2024-09-25,INDOBORAX,Smallcap,Industrials,2025-04-21,Smallcap,Industrials,1.0
125,2024-09-25,ORCHPHARMA,Smallcap,Pharmaceuticals,,,,
126,2024-09-25,YATHARTH,Smallcap,Pharmaceuticals,,,,
127,2024-09-25,MARKSANS,Midcap,Pharmaceuticals,,,,
128,2024-09-25,NIITMTS,Smallcap,I.T,,,,
129,2024-09-25,SYNCOMF,Smallcap,Pharmaceuticals,,,,
130,2024-09-25,IPCALAB,Largecap,Pharmaceuticals,,,,
131,2024-09-25,DMART,Largecap,FMCG,,,,
132,2024-09-25,AEROFLEX,Smallcap,Metals,,,,
133,2024-09-25,AUBANK,Largecap,Bank,2025-04-23,Largecap,Bank,1.0
134,2024-09-25,CDSL,Largecap,Financial Services,,,,
135,2024-09-25,ERIS,Midcap,Pharmaceuticals,,,,
136,2024-09-25,AVADHSUGAR,Smallcap,FMCG,2025-04-15,Smallcap,FMCG,1.0
137,2024-09-25,INDOAMIN,Smallcap,Industrials,2025-04-16,Smallcap,Industrials,1.0
138,2024-09-25,DIXON,Largecap,FMCG,,,,
139,2024-09-25,RATNAVEER,Smallcap,Metals,2025-05-15,Smallcap,Metals,1.0
140,2024-09-25,SUNPHARMA,Largecap,Pharmaceuticals,,,,
141,2024-09-25,HIKAL,Smallcap,Pharmaceuticals,2025-04-11,Smallcap,Pharmaceuticals,1.0
142,2024-09-25,CAPLIPOINT,Midcap,Pharmaceuticals,,,,
143,2024-09-25,HITECH,Smallcap,Metals,,,,
144,2024-09-25,EMSLIMITED,Smallcap,Realty,,,,
145,2024-09-25,AUROPHARMA,Largecap,Pharmaceuticals,,,,
146,2024-09-25,NATCOPHARM,Midcap,Pharmaceuticals,2025-04-24,Midcap,Pharmaceuticals,1.0
147,2024-09-25,MATRIMONY,Smallcap,Miscellaneous,,,,
148,2024-09-25,JSWINFRA,Largecap,Industrials,,,,
149,2024-09-25,MVGJL,Smallcap,Miscellaneous,,,,
150,2024-09-25,UDS,Smallcap,Miscellaneous,2025-05-19,Smallcap,Miscellaneous,1.0
151,2024-09-25,MPHASIS,Largecap,I.T,,,,
152,2024-09-25,EIFFL,Smallcap,FMCG,,,,
153,2024-09-25,SALASAR,Smallcap,Metals,,,,
154,2024-09-25,BLUEJET,Midcap,Pharmaceuticals,2025-05-15,Midcap,Pharmaceuticals,1.0
155,2024-09-25,CREATIVE,Smallcap,I.T,2025-03-27,Smallcap,I.T,2.0
156,2024-09-25,ASKAUTOLTD,Midcap,Auto,,,,
157,2024-09-25,CAPACITE,Smallcap,Realty,,,,
158,2024-09-25,SBILIFE,Largecap,Services,2025-04-25,Largecap,Services,1.0
159,2024-09-25,ICICIGI,Largecap,Services,,,,
160,2024-09-25,GOLDIAM,Smallcap,Miscellaneous,2025-04-15,Smallcap,Miscellaneous,2.0
161,2024-09-25,DPABHUSHAN,Smallcap,Miscellaneous,,,,
162,2024-09-25,63MOONS,Smallcap,I.T,,,,
163,2024-09-25,SURAJEST,Smallcap,Realty,2025-03-21,Smallcap,Realty,1.0
164,2024-09-25,5PAISA,Smallcap,Services,2025-03-24,Smallcap,Services,1.0
165,2024-09-25,MUFTI,Smallcap,FMCG,2025-04-17,Smallcap,FMCG,1.0
166,2024-09-25,RBZJEWEL,Smallcap,Miscellaneous,,,,
167,2024-09-25,INNOVACAP,Midcap,Pharmaceuticals,,,,
168,2024-09-25,LAOPALA,Smallcap,Industrials,,,,
169,2024-09-25,INDIACEM,Midcap,Industrials,,,,
170,2024-09-25,JUBLPHARMA,Midcap,Pharmaceuticals,,,,
171,2024-09-25,NEWGEN,Midcap,I.T,2025-04-24,Midcap,I.T,1.0
172,2024-09-25,EPACK,Smallcap,FMCG,,,,
173,2024-09-25,ASTERDM,Largecap,Pharmaceuticals,2025-03-28,Largecap,Pharmaceuticals,1.0
174,2024-09-25,SARVESHWAR,Smallcap,FMCG,,,,
175,2024-09-25,SUVEN,Smallcap,Pharmaceuticals,2025-05-13,Smallcap,Pharmaceuticals,1.0
176,2024-09-25,ISEC,Largecap,Services,,,,
177,2024-09-25,GENUSPOWER,Midcap,FMCG,,,,
178,2024-09-25,PLATIND,Smallcap,Industrials,2025-05-09,Smallcap,Industrials,1.0
179,2024-09-25,JGCHEM,Smallcap,Industrials,,,,
180,2024-09-25,GOPAL,Smallcap,FMCG,,,,
181,2024-09-25,INDOSTAR,Smallcap,Finance,2025-03-12,Smallcap,Finance,1.0
182,2024-09-25,SHILPAMED,Midcap,Pharmaceuticals,2025-03-18,Midcap,Pharmaceuticals,1.0
183,2024-09-25,PARACABLES,Smallcap,Industrials,,,,
184,2024-09-25,ADANIGREEN,Largecap,Miscellaneous,,,,
185,2024-09-25,GOODLUCK,Smallcap,Metals,,,,
186,2024-09-25,RAJRILTD,Smallcap,Textiles,,,,
187,2024-09-25,STERTOOLS,Smallcap,Industrials,2025-05-15,Smallcap,Industrials,1.0
188,2024-09-25,SGIL,Smallcap,Industrials,2025-04-22,Smallcap,Industrials,1.0
189,2024-09-25,AAVAS,Midcap,Finance,,,,
190,2024-09-25,AADHARHFC,Midcap,Finance,,,,
191,2024-09-25,AWFIS,Smallcap,Miscellaneous,,,,
192,2024-09-25,KRONOX,Smallcap,Industrials,2025-03-27,Smallcap,Industrials,1.0
193,2024-09-25,BALUFORGE,Midcap,Industrials,2025-03-21,Midcap,Industrials,1.0
194,2024-09-25,ABDL,Midcap,FMCG,,,,
195,2024-09-25,VRAJ,Smallcap,Metals,2025-05-15,Smallcap,Metals,1.0
196,2024-09-25,EMCURE,Largecap,Pharmaceuticals,2025-04-17,Largecap,Pharmaceuticals,2.0
197,2024-09-25,BANSALWIRE,Midcap,Metals,,,,
198,2024-09-25,LINC,Smallcap,Miscellaneous,2025-05-13,Smallcap,Miscellaneous,1.0
199,2024-09-25,CHOICEIN,Midcap,Finance,2025-04-23,Midcap,Finance,1.0
200,2024-09-25,RPSGVENT,Smallcap,I.T,2025-05-19,Smallcap,I.T,1.0
201,2024-09-25,SPENCERS,Smallcap,FMCG,,,,
202,2024-09-25,CHALET,Largecap,Services,,,,
203,2024-09-25,ARVINDFASN,Midcap,Services,,,,
204,2024-09-25,EVEREADY,Smallcap,Miscellaneous,,,,
205,2024-09-25,NEOGEN,Smallcap,Industrials,,,,
206,2024-09-25,PPL,Smallcap,FMCG,,,,
207,2024-09-25,SBC,Smallcap,Textiles,,,,
208,2024-09-25,FDC,Midcap,Pharmaceuticals,,,,
209,2024-09-25,LINCOLN,Smallcap,Pharmaceuticals,,,,
210,2024-09-25,MARICO,Largecap,FMCG,,,,
211,2024-09-25,IIFLCAPS,Midcap,Services,2025-03-24,Midcap,Services,1.0
212,2024-09-25,BHAGCHEM,Smallcap,Industrials,2025-04-24,Smallcap,Industrials,1.0
213,2024-09-25,FLUOROCHEM,Largecap,Industrials,,,,
214,2024-09-25,GREENPANEL,Smallcap,Plywood Boards/Laminates,,,,
215,2024-09-25,POLYMED,Largecap,Pharmaceuticals,2025-05-06,Largecap,Pharmaceuticals,1.0
216,2024-09-25,ARTEMISMED,Smallcap,Pharmaceuticals,,,,
217,2024-09-25,SUMICHEM,Largecap,Industrials,,,,
218,2024-09-25,SBICARD,Largecap,Finance,,,,
219,2024-09-25,AARTISURF,Smallcap,Industrials,,,,
220,2024-09-25,ROSSARI,Smallcap,Industrials,,,,
221,2024-09-25,INDRAMEDCO,Smallcap,Pharmaceuticals,,,,
222,2024-09-25,CAMS,Midcap,Financial Services,,,,
223,2024-09-25,ICICIBANK,Largecap,Bank,,,,
224,2024-09-25,UTIAMC,Midcap,Finance,,,,
225,2024-09-25,CYIENT,Midcap,I.T,,,,
226,2024-09-25,APARINDS,Largecap,FMCG,,,,
227,2024-09-25,HCLTECH,Largecap,I.T,2025-04-23,Largecap,I.T,1.0
228,2024-09-25,GLENMARK,Largecap,Pharmaceuticals,,,,
229,2024-09-25,WOCKPHARMA,Largecap,Pharmaceuticals,,,,
230,2024-09-25,AJANTPHARM,Largecap,Pharmaceuticals,,,,
231,2024-09-25,TVSMOTOR,Largecap,Auto,,,,
232,2024-09-25,ACLGATI,Smallcap,FMCG,2025-04-21,Smallcap,FMCG,1.0
233,2024-09-25,TRIVENI,Midcap,FMCG,,,,
234,2024-09-25,TIPSMUSIC,Midcap,Media,,,,
235,2024-09-25,UNITDSPR,Largecap,FMCG,,,,
236,2024-09-25,BHARTIARTL,Largecap,Telecom,,,,
237,2024-09-25,POKARNA,Smallcap,FMCG,,,,
238,2024-09-25,DIVISLAB,Largecap,Pharmaceuticals,,,,
239,2024-09-25,RADICO,Largecap,FMCG,,,,
240,2024-09-25,TVSELECT,Smallcap,I.T,2025-04-23,Smallcap,I.T,2.0
241,2024-09-25,BIOCON,Largecap,Pharmaceuticals,,,,
242,2024-09-25,RKFORGE,Midcap,Industrials,,,,
243,2024-09-25,STAR,Midcap,Pharmaceuticals,,,,
244,2024-09-25,UNOMINDA,Largecap,Auto,,,,
245,2024-09-25,COFORGE,Largecap,I.T,2025-03-05,Largecap,I.T,1.0
246,2024-09-25,CENTURYPLY,Midcap,Plywood Boards/Laminates,,,,
247,2024-09-25,WELENT,Midcap,Realty,,,,
248,2024-09-25,NTPC,Largecap,Miscellaneous,,,,
249,2024-09-25,INDOCO,Smallcap,Pharmaceuticals,,,,
250,2024-09-25,POCL,Smallcap,Metals,2025-04-15,Smallcap,Metals,1.0
251,2024-09-25,IIFL,Midcap,Finance,2025-03-05,Midcap,Finance,1.0
252,2024-09-25,NDL,Smallcap,Textiles,,,,
253,2024-09-25,JKCEMENT,Largecap,Industrials,,,,
254,2024-09-25,NECLIFE,Smallcap,Pharmaceuticals,,,,
255,2024-09-25,SUZLON,Largecap,FMCG,2025-04-21,Largecap,FMCG,1.0
256,2024-09-25,EKC,Smallcap,Services,,,,
257,2024-09-25,KERNEX,Smallcap,FMCG,2025-03-25,Smallcap,FMCG,1.0
258,2024-09-25,PVRINOX,Midcap,Media,,,,
259,2024-09-25,GSPL,Midcap,Industrials,,,,
260,2024-09-25,M&MFIN,Largecap,Finance,2025-05-12,Largecap,Finance,1.0
261,2024-09-25,NITCO,Smallcap,Services,,,,
262,2024-09-25,KAMDHENU,Smallcap,Metals,2025-04-29,Smallcap,Metals,1.0
263,2024-09-25,TECHM,Largecap,I.T,,,,
264,2024-09-25,DEEPINDS,Smallcap,Oils,2025-04-08,Smallcap,Oils,1.0
265,2024-09-25,FIEMIND,Smallcap,Auto,2025-05-13,Smallcap,Auto,1.0
266,2024-09-25,NAUKRI,Midcap,I.T,2025-05-12,Midcap,I.T,1.0
267,2024-09-25,TORNTPOWER,Largecap,Miscellaneous,,,,
268,2024-09-25,PARSVNATH,Smallcap,Realty,,,,
269,2024-09-25,SUTLEJTEX,Smallcap,Textiles,,,,
270,2024-09-25,SOBHA,Midcap,Realty,,,,
271,2024-09-25,LUMAXTECH,Smallcap,Auto,,,,
272,2024-09-25,FSL,Largecap,I.T,,,,
273,2024-09-25,FORTIS,Largecap,Pharmaceuticals,,,,
274,2024-09-25,INSECTICID,Smallcap,Industrials,,,,
275,2024-09-25,TIMETECHNO,Midcap,FMCG,,,,
276,2024-09-25,ASIANTILES,Smallcap,Industrials,,,,
277,2024-09-25,MOTILALOFS,Largecap,Services,,,,
278,2024-09-25,IL&FSENGG,Smallcap,Realty,,,,
279,2024-09-25,RELIGARE,Midcap,Finance,,,,
280,2024-09-25,EDELWEISS,Midcap,Finance,2025-05-13,Midcap,Finance,3.0
281,2024-09-25,RGL,Smallcap,Miscellaneous,,,,
282,2024-09-25,BRIGADE,Largecap,Realty,,,,
283,2024-09-25,BGRENERGY,Smallcap,Realty,,,,
284,2024-09-25,SEPC,Smallcap,Realty,,,,
285,2024-09-25,JAIBALAJI,Midcap,Metals,,,,
286,2024-09-25,BAJAJ-AUTO,Largecap,Auto,,,,
287,2024-09-25,BAJAJFINSV,Largecap,Finance,,,,
288,2024-09-25,DLINKINDIA,Smallcap,Services,2025-05-05,Smallcap,Services,1.0
289,2024-09-25,JSWENERGY,Largecap,Miscellaneous,,,,
290,2024-09-25,JUBLFOOD,Largecap,Quick Service Restaurant,,,,
291,2024-09-25,THANGAMAYL,Midcap,Miscellaneous,,,,
292,2024-09-25,PERSISTENT,Largecap,I.T,,,,
293,2024-09-25,WABAG,Midcap,Realty,,,,
294,2024-09-25,OBEROIRLTY,Largecap,Realty,,,,
295,2024-09-25,GRAVITA,Midcap,Metals,2025-04-11,Midcap,Metals,1.0
296,2024-09-25,ZENTEC,Midcap,Aerospace & Defence,,,,
297,2024-09-25,MUTHOOTFIN,Largecap,Finance,,,,
298,2024-09-25,APLLTD,Largecap,Pharmaceuticals,2025-03-21,Largecap,Pharmaceuticals,1.0
299,2024-09-25,TRITURBINE,Midcap,FMCG,2025-03-07,Midcap,FMCG,2.0
300,2024-09-25,INDOTHAI,Smallcap,Services,,,,
301,2024-09-25,MCX,Largecap,Financial Services,,,,
302,2024-09-25,BECTORFOOD,Midcap,FMCG,,,,
303,2024-09-25,HOMEFIRST,Midcap,Finance,,,,
304,2024-09-25,PCJEWELLER,Midcap,Miscellaneous,,,,
305,2024-09-25,SMCGLOBAL,Smallcap,Services,,,,
306,2024-09-25,HERANBA,Smallcap,Industrials,,,,
307,2024-09-25,JUBLINGREA,Midcap,Industrials,,,,
308,2024-09-25,LXCHEM,Midcap,Industrials,2025-05-13,Midcap,Industrials,1.0
309,2024-09-25,KALYANKJIL,Largecap,Miscellaneous,,,,
310,2024-09-25,NAZARA,Midcap,Telecom,,,,
311,2024-09-25,BARBEQUE,Smallcap,Quick Service Restaurant,2025-04-28,Smallcap,Quick Service Restaurant,1.0
312,2024-09-25,ABFRL,Largecap,FMCG,,,,
313,2024-09-25,SONACOMS,Largecap,Auto,2025-04-29,Largecap,Auto,1.0
314,2024-09-25,SHYAMMETL,Largecap,Metals,,,,
315,2024-09-25,KIMS,Largecap,Pharmaceuticals,,,,
316,2024-09-25,ETERNAL,Largecap,I.T,,,,
317,2024-09-25,WINDLAS,Smallcap,Pharmaceuticals,,,,
318,2024-09-25,KRSNAA,Smallcap,Pharmaceuticals,,,,
319,2024-09-25,EPIGRAL,Midcap,Industrials,,,,
320,2024-09-25,APTUS,Midcap,Finance,,,,
321,2024-09-25,AMIORG,Smallcap,Pharmaceuticals,,,,
322,2024-09-25,VIJAYA,Midcap,Pharmaceuticals,2025-03-04,Midcap,Pharmaceuticals,1.0
323,2024-09-25,SANSERA,Midcap,Auto,,,,
324,2024-09-25,SKIPPER,Midcap,Industrials,,,,
325,2024-09-25,ABSLAMC,Largecap,Finance,,,,
326,2024-09-25,GULFOILLUB,Midcap,Industrials,,,,
327,2024-09-25,FINOPB,Smallcap,Bank,2025-04-15,Smallcap,Bank,1.0
328,2024-09-25,PAYTM,Largecap,I.T,2025-05-07,Largecap,I.T,1.0
329,2024-09-25,GOCOLORS,Smallcap,Textiles,2025-04-30,Smallcap,Textiles,1.0
330,2024-09-25,SHRIRAMPPS,Smallcap,Realty,2025-03-27,Smallcap,Realty,1.0
331,2024-09-25,MONTECARLO,Smallcap,Textiles,2025-03-24,Smallcap,Textiles,1.0
332,2024-09-25,SUPRIYA,Midcap,Pharmaceuticals,2025-03-21,Midcap,Pharmaceuticals,1.0
333,2024-09-25,CMSINFO,Midcap,Miscellaneous,,,,
334,2024-09-25,MINDACORP,Midcap,Auto,,,,
335,2024-09-25,INOXWIND,Largecap,FMCG,2025-03-07,Largecap,FMCG,1.0
336,2024-09-25,AIIL,Largecap,Finance,2025-05-14,Largecap,Finance,1.0
337,2024-09-25,SYNGENE,Largecap,Pharmaceuticals,,,,
338,2024-09-25,AURUM,Smallcap,I.T,,,,
339,2024-09-25,ARVSMART,Smallcap,Realty,,,,
340,2024-09-25,POWERMECH,Midcap,Realty,2025-03-28,Midcap,Realty,1.0
341,2024-09-25,INDIGO,Largecap,Services,2025-05-12,Largecap,Services,1.0
342,2024-09-25,ALKEM,Largecap,Pharmaceuticals,,,,
343,2024-09-25,LALPATHLAB,Largecap,Pharmaceuticals,,,,
344,2024-09-25,LUXIND,Smallcap,Textiles,,,,
345,2024-09-25,QUICKHEAL,Smallcap,I.T,2025-05-12,Smallcap,I.T,1.0
346,2024-09-25,HCG,Midcap,Pharmaceuticals,,,,
347,2024-09-25,NINSYS,Smallcap,I.T,,,,
348,2024-09-25,THYROCARE,Midcap,Pharmaceuticals,2025-04-24,Midcap,Pharmaceuticals,1.0
349,2024-09-25,MGL,Midcap,Industrials,,,,
350,2024-09-25,ADVENZYMES,Smallcap,Pharmaceuticals,,,,
351,2024-09-25,SPAL,Smallcap,Textiles,2025-05-07,Smallcap,Textiles,2.0
352,2024-09-25,RADHIKAJWE,Smallcap,Miscellaneous,,,,
353,2024-09-25,ICICIPRULI,Largecap,Services,,,,
354,2024-09-25,PNBHOUSING,Largecap,Finance,,,,
355,2024-09-26,BAJFINANCE,Largecap,Finance,,,,
356,2024-09-26,BALRAMCHIN,Midcap,FMCG,2025-03-19,Midcap,FMCG,2.0
357,2024-09-26,ABREL,Largecap,Industrials,2025-03-03,Largecap,Industrials,1.0
358,2024-09-26,BEPL,Smallcap,Oils,,,,
359,2024-09-26,KCP,Smallcap,Industrials,,,,
360,2024-09-26,CESC,Largecap,Miscellaneous,,,,
361,2024-09-26,SUNDARMFIN,Largecap,Finance,,,,
362,2024-09-26,DALMIASUG,Smallcap,FMCG,2025-05-14,Smallcap,FMCG,1.0
363,2024-09-26,ORISSAMINE,Smallcap,Industrials,2025-04-21,Smallcap,Industrials,2.0
364,2024-09-26,HINDPETRO,Largecap,Industrials,2025-05-05,Largecap,Industrials,1.0
365,2024-09-26,TITAN,Largecap,Miscellaneous,,,,
366,2024-09-26,DCW,Smallcap,Oils,,,,
367,2024-09-26,EIDPARRY,Midcap,FMCG,,,,
368,2024-09-26,ELECTCAST,Midcap,Industrials,2025-05-19,Midcap,Industrials,2.0
369,2024-09-26,EPL,Midcap,Services,2025-05-12,Midcap,Services,1.0
370,2024-09-26,ESTER,Smallcap,Services,,,,
371,2024-09-26,GODFRYPHLP,Largecap,FMCG,,,,
372,2024-09-26,GODREJIND,Largecap,Industrials,,,,
373,2024-09-26,HDFCBANK,Largecap,Bank,,,,
374,2024-09-26,HEROMOTOCO,Largecap,Auto,2025-05-15,Largecap,Auto,1.0
375,2024-09-26,HFCL,Midcap,Telecom,2025-05-12,Midcap,Telecom,1.0
376,2024-09-26,HSCL,Largecap,Industrials,,,,
377,2024-09-26,AGI,Midcap,Services,,,,
