date,symbol,marketcapname,sector
20-05-2025,RBA,Smallcap,Quick Service Restaurant
20-05-2025,TATVA,Smallcap,Industrials
20-05-2025,HPL,Smallcap,FMCG
21-05-2025,BANCOINDIA,Midcap,Auto
21-05-2025,BEL,Largecap,Aerospace & Defence
21-05-2025,THOMASCOOK,Midcap,Miscellaneous
21-05-2025,HONDAPOWER,Smallcap,FMCG
21-05-2025,HLEGLAS,Smallcap,FMCG
21-05-2025,RAMRAT,Smallcap,Metals
21-05-2025,DREDGECORP,Smallcap,Miscellaneous
21-05-2025,IOLCP,Smallcap,Pharmaceuticals
21-05-2025,GROBTEA,Smallcap,FMCG
21-05-2025,AKSHARCHEM,Smallcap,Industrials
21-05-2025,KRITI,Smallcap,FMCG
21-05-2025,BAJEL,Smallcap,Realty
21-05-2025,DPWIRES,Smallcap,Metals
21-05-2025,MASFIN,Midcap,Finance
21-05-2025,JKTYRE,Midcap,Auto
21-05-2025,KOTHARIPRO,Smallcap,Services
21-05-2025,ECOSMOBLTY,Smallcap,Miscellaneous
21-05-2025,WCIL,Smallcap,Services
21-05-2025,TTML,Midcap,Telecom
21-05-2025,UMIYA-MRO,Smallcap,Telecom
21-05-2025,SOLARINDS,Largecap,Aerospace & Defence
21-05-2025,SEJALLTD,Smallcap,Industrials
22-05-2025,SESHAPAPER,Smallcap,Industrials
22-05-2025,BHARATGEAR,Smallcap,Auto
22-05-2025,COSMOFIRST,Smallcap,Services
22-05-2025,GRPLTD,Smallcap,FMCG
22-05-2025,JAYBARMARU,Smallcap,Auto
22-05-2025,NAHARPOLY,Smallcap,Services
22-05-2025,POLYPLEX,Smallcap,Services
22-05-2025,CARYSIL,Smallcap,FMCG
22-05-2025,DCAL,Smallcap,Pharmaceuticals
22-05-2025,SOUTHWEST,Smallcap,Industrials
22-05-2025,YASHO,Smallcap,Industrials
22-05-2025,GENUSPOWER,Midcap,FMCG
22-05-2025,ALICON,Smallcap,Industrials
22-05-2025,EMCURE,Largecap,Pharmaceuticals
22-05-2025,INTERARCH,Smallcap,Metals
22-05-2025,NTPCGREEN,Largecap,Miscellaneous
22-05-2025,RAMCOSYS,Smallcap,I.T
22-05-2025,TTML,Midcap,Telecom
22-05-2025,STAR,Midcap,Pharmaceuticals
22-05-2025,DWARKESH,Smallcap,FMCG
22-05-2025,FORTIS,Largecap,Pharmaceuticals
22-05-2025,TARMAT,Smallcap,Realty
22-05-2025,WABAG,Midcap,Realty
22-05-2025,PTCIL,Largecap,Industrials
22-05-2025,VRLLOG,Midcap,Services
23-05-2025,IFCI,Midcap,Finance
23-05-2025,INDORAMA,Smallcap,Textiles
23-05-2025,RELINFRA,Midcap,Realty
23-05-2025,COSMOFIRST,Smallcap,Services
23-05-2025,VENUSPIPES,Smallcap,Metals
23-05-2025,HINDCOPPER,Largecap,Metals
23-05-2025,VINDHYATEL,Smallcap,Realty
23-05-2025,GIPCL,Smallcap,Miscellaneous
23-05-2025,CENTUM,Smallcap,FMCG
23-05-2025,CONTROLPR,Smallcap,I.T
23-05-2025,NAHARPOLY,Smallcap,Services
23-05-2025,MITCON,Smallcap,Miscellaneous
23-05-2025,HONASA,Midcap,Services
23-05-2025,SEAMECLTD,Smallcap,Miscellaneous
23-05-2025,SCPL,Smallcap,FMCG
23-05-2025,MUFTI,Smallcap,FMCG
23-05-2025,ARVEE,Smallcap,Industrials
23-05-2025,TBOTEK,Midcap,I.T
23-05-2025,APOLLOPIPE,Smallcap,FMCG
23-05-2025,EIEL,Smallcap,Realty
23-05-2025,UNIVPHOTO,Smallcap,FMCG
23-05-2025,EKC,Smallcap,Services
23-05-2025,RPOWER,Largecap,Miscellaneous
23-05-2025,ONMOBILE,Smallcap,Telecom
23-05-2025,EXPLEOSOL,Smallcap,I.T
23-05-2025,SIGMA,Smallcap,I.T
23-05-2025,CLEAN,Midcap,Industrials
23-05-2025,GULFOILLUB,Midcap,Industrials
23-05-2025,SNOWMAN,Smallcap,Services
23-05-2025,VINCOFE,Smallcap,FMCG
23-05-2025,POWERMECH,Midcap,Realty
23-05-2025,LLOYDSENGG,Midcap,FMCG
23-05-2025,HPL,Smallcap,FMCG
